datetime,lat,lon,depth,magnitude,min_magnitude,max_magnitude,mean_magnitude,median_magnitude,variance_magnitude,kurtosis_magnitude,min_depth,max_depth,mean_depth,median_depth,variance_depth,kurtosis_depth,min_lat,max_lat,mean_lat,median_lat,variance_lat,kurtosis_lat,min_lon,max_lon,mean_lon,median_lon,variance_lon,kurtosis_lon,min_datetime,max_datetime,mean_datetime,median_datetime,variance_datetime,kurtosis_datetime,location_labels
1971-04-13 12:52:38.700,39.03,29.8,41.0,5.4,4.0,5.3,4.466666666666667,4.35,0.18888888888888888,-0.7828650519031153,5.0,59.0,21.333333333333332,20.0,245.75555555555556,-0.43815551178811774,38.6,39.92,39.14199999999999,39.105000000000004,0.07342933333333333,1.0613251236732282,26.16,29.9,29.161,29.36,0.5601023333333331,6.9979084012847625,11291310.0,40137713.6,21684002.94,21253481.700000003,76059144053936.67,-1.1485333162430917,6
1971-04-27 17:19:57.900,38.91,29.06,14.0,4.9,4.0,5.4,4.503333333333333,4.4,0.21565555555555557,-0.9731949927721568,5.0,59.0,22.033333333333335,20.5,258.0988888888889,-0.7160619533311499,38.6,39.92,39.14466666666666,39.105000000000004,0.07261155555555558,1.1148944417776727,26.16,29.9,29.15766666666667,29.36,0.5554978888888887,7.103684025446885,11346066.8,40395158.7,22654131.23,21925085.9,83187971265873.53,-1.1597353844019453,6
1971-04-30 16:44:03.600,39.19,28.52,5.0,4.3,4.0,5.4,4.489999999999999,4.4,0.1995666666666667,-0.8876454633388176,5.0,59.0,21.4,19.0,255.84,-0.579656130844755,38.75,39.92,39.154999999999994,39.105000000000004,0.0644516666666668,1.3528107440675123,26.16,29.9,29.14966666666667,29.36,0.5550765555555555,7.008320033790348,11475702.0,41620797.9,23663288.933333334,22186148.9,89898309442938.45,-1.181930178031164,6
1971-05-06 04:24:35.700,39.04,29.75,34.0,5.0,4.0,5.4,4.500000000000001,4.4,0.1926666666666667,-0.8392859280899456,5.0,59.0,21.4,19.0,255.84,-0.5796561308447554,38.75,39.92,39.162333333333336,39.129999999999995,0.06329788888888901,1.3756703977877889,26.16,29.9,29.127000000000002,29.36,0.5676943333333333,6.28979850527249,12549111.2,41877843.6,24676693.653333332,22482272.950000003,94979077864667.88,-1.238728565780266,6
1971-05-10 07:32:32.700,38.87,29.62,10.0,4.2,4.0,5.4,4.510000000000001,4.4,0.1995666666666667,-0.9844645582381921,5.0,54.0,20.566666666666666,19.0,213.31222222222223,-0.860210607966029,38.75,39.92,39.166333333333334,39.129999999999995,0.061823222222222377,1.4885955018414343,26.16,29.9,29.137333333333334,29.36,0.5772595555555554,6.126424832555477,12872331.0,42351875.7,25670119.136666667,24466116.25,99503310481078.78,-1.2914693069210694,6
1971-05-23 14:03:18.900,39.96,28.72,3.0,4.6,4.0,5.4,4.503333333333334,4.35,0.20232222222222226,-1.0008514249614113,5.0,54.0,20.2,16.0,216.89333333333332,-0.8664270113281325,38.75,39.92,39.15833333333333,39.125,0.06458055555555575,1.3001732387197578,26.16,29.9,29.13533333333333,29.36,0.5752048888888889,6.16334095501843,12897813.4,42708752.7,26664666.526666667,26841333.9,102731907720607.73,-1.3328964878345213,6
1971-05-25 05:43:26.100,39.05,29.71,16.0,6.0,4.0,5.4,4.52,4.4,0.19693333333333335,-0.9925488040727388,3.0,54.0,19.7,13.0,226.34333333333333,-0.9103525864647835,38.75,39.96,39.18266666666666,39.125,0.08523955555555583,0.9461322393068166,26.16,29.9,29.112,29.35,0.5777093333333333,5.8009738542658695,13070593.0,43855398.9,27696586.043333337,28727190.5,105200217649075.47,-1.348627072140924,6
1971-05-25 05:53:28.600,39.05,29.69,13.0,4.6,4.0,6.0,4.573333333333334,4.45,0.26662222222222226,-0.04003851172506545,3.0,47.0,18.433333333333334,13.0,185.9788888888889,-1.082915784132378,38.75,39.96,39.18433333333333,39.125,0.08471122222222253,0.9658355761638378,26.16,29.9,29.112333333333332,29.35,0.5781045555555555,5.79376709765457,13843035.5,43998206.1,28727506.480000004,30107854.8,105864858834614.53,-1.3583296795163886,6
1971-05-25 06:18:45.700,38.89,29.74,33.0,4.7,4.0,6.0,4.569999999999999,4.45,0.2661,-0.008166451793483631,3.0,47.0,17.433333333333334,12.5,165.84555555555556,-0.8599214933282227,38.75,39.96,39.181,39.1,0.08526233333333366,0.9676802141839107,26.16,29.9,29.120000000000005,29.35,0.58514,5.682764459053081,14173106.0,43998808.6,29732698.91666667,30393565.9,105243286736077.81,-1.3506262363163517,6
1971-06-10 09:31:53.900,39.02,29.63,33.0,5.3,4.0,6.0,4.576666666666666,4.5,0.2664555555555556,-0.05617235226918371,3.0,47.0,17.766666666666666,12.5,172.7788888888889,-1.0284606674332966,38.75,39.96,39.169,39.1,0.08778233333333364,0.9561625960483067,26.16,29.9,29.139000000000006,29.36,0.597509,5.557528160777288,14560826.7,44000325.7,30726939.573333338,30562925.9,102970246995912.42,-1.3255463706656805,6
1971-08-07 17:07:24.500,38.87,29.91,20.0,4.8,4.0,6.0,4.62,4.6,0.27093333333333336,-0.3278605307210638,3.0,47.0,18.7,13.5,174.21,-1.1913350276886572,38.75,39.96,39.173,39.1,0.08609433333333358,1.024924298950019,26.16,29.87,29.130000000000003,29.36,0.58616,5.7564555827204575,14709867.2,45394313.9,31754722.480000004,30826708.35,100373531432849.8,-1.278855527669133,6
1971-10-03 07:44:27.700,38.94,29.92,26.0,4.9,4.0,6.0,4.62,4.6,0.27093333333333336,-0.32786053072106247,3.0,41.0,17.8,13.5,146.76000000000002,-1.359817483277014,38.75,39.96,39.17366666666667,39.1,0.08567655555555588,1.042067346433483,26.16,29.91,29.131333333333334,29.36,0.5881848888888889,5.7189030992183145,15064922.2,50432844.5,32945488.39,32227417.799999997,100900446336360.5,-1.1596168054945493,6
1971-10-05 18:53:09.900,38.93,29.61,30.0,4.8,4.0,6.0,4.650000000000001,4.6,0.25983333333333336,-0.3155005120385703,3.0,41.0,18.5,15.0,143.05,-1.3976651618183331,38.75,39.96,39.16833333333333,39.095,0.08728722222222259,0.9929481292207893,26.16,29.92,29.175333333333334,29.38,0.5975715555555557,5.992467429314862,15356642.4,55323867.7,34287453.24,34421180.5,105135483786633.81,-0.9238239033726825,6
1971-10-06 23:16:04.800,38.06,27.27,10.0,4.2,4.0,6.0,4.676666666666667,4.65,0.24578888888888892,-0.22638667114784639,3.0,41.0,19.333333333333332,18.0,140.6888888888889,-1.4451597331750623,38.75,39.96,39.156,39.07,0.08845066666666705,1.1056120157861846,26.16,29.92,29.20566666666667,29.4,0.595417888888889,6.435574995820652,16436180.0,55536789.9,35626791.49,35820040.05,106446947153059.36,-0.87374478271719,6
1971-11-06 19:43:47.500,39.02,29.78,16.0,5.3,4.0,6.0,4.673333333333333,4.65,0.24862222222222224,-0.25884250312116075,3.0,41.0,19.266666666666666,18.0,141.79555555555555,-1.4579544252743188,38.06,39.96,39.11933333333333,39.05,0.12714622222222244,1.9368590026584327,26.16,29.92,29.16133333333333,29.4,0.7061182222222224,4.168007680116664,20801004.6,55638964.8,36933550.983333334,38161898.3,105812910487287.77,-0.9309602396829377,6
1971-12-02 09:40:58.400,39.23,26.45,35.0,4.7,4.0,6.0,4.703333333333333,4.7,0.25832222222222223,-0.49571133047733795,3.0,41.0,18.666666666666668,16.0,134.55555555555554,-1.3344913574370914,38.06,39.96,39.11966666666667,39.05,0.12707655555555572,1.9418349255709888,26.16,29.92,29.17533333333333,29.405,0.7173648888888892,4.094059160200231,21705958.8,58304627.5,38183671.74666667,40266436.150000006,110798903853397.98,-0.8866456856241536,6
1971-12-16 16:42:01.600,39.52,27.78,10.0,4.3,4.0,6.0,4.6899999999999995,4.7,0.2529,-0.3566921066361699,3.0,41.0,18.733333333333334,16.0,136.59555555555556,-1.3386030841455852,38.06,39.96,39.12833333333334,39.07,0.1266605555555557,1.9679548254324555,26.16,29.92,29.072999999999997,29.4,0.9505143333333337,2.247409218620513,22144213.0,60514858.4,39477301.733333334,41007978.3,116697654424103.67,-0.8442071401841571,6
1971-12-18 00:43:08.000,39.5,29.1,5.0,4.3,4.0,6.0,4.680000000000001,4.7,0.25760000000000005,-0.40511554338181943,3.0,41.0,17.833333333333332,15.0,127.20555555555555,-1.215643447815524,38.06,39.96,39.13766666666667,39.07,0.13127122222222243,1.667959142340993,26.16,29.92,29.02166666666666,29.4,1.0015738888888892,1.4755151027430848,22228084.8,61749721.6,40797485.35333333,41749320.75,121475593689570.06,-0.8517017717391435,6
1972-03-14 14:05:46.600,39.32,29.47,38.0,5.6,4.0,6.0,4.69,4.7,0.24690000000000004,-0.32534099217498547,3.0,41.0,17.666666666666668,15.0,130.62222222222223,-1.241164538655509,38.06,39.96,39.131,39.07,0.12506233333333341,1.9600394681597697,26.16,29.92,29.040333333333333,29.4,0.9936965555555558,1.667736169994006,22736461.1,61864988.0,42118715.46,42114859.650000006,123030512390046.69,-0.9356236302905785,6
1972-04-26 06:30:23.200,39.43,26.36,18.0,5.3,4.0,6.0,4.733333333333333,4.7,0.2675555555555556,-0.5924106797938222,3.0,41.0,18.766666666666666,16.0,137.84555555555556,-1.3254704719449002,38.06,39.96,39.13166666666666,39.07,0.1253005555555557,1.942624328690325,26.16,29.92,29.04266666666667,29.405,0.9955328888888891,1.6666932940634664,26195771.4,69429946.6,43675164.97666667,42530314.2,132949029369007.0,-0.7810410291360701,6
1972-04-26 15:59:44.900,39.45,26.33,25.0,5.1,4.0,6.0,4.7733333333333325,4.75,0.2632888888888889,-0.6685417949895158,3.0,41.0,19.033333333333335,17.0,135.23222222222222,-1.2959366926707419,38.06,39.96,39.11533333333333,39.07,0.10728488888888892,2.557911953226216,26.36,29.92,29.049333333333333,29.405,0.9583862222222226,1.4529976058460052,27486896.4,73117823.2,45239233.37,43282075.8,149214083544916.1,-0.6204037550545496,6
1972-05-01 12:30:47.400,39.47,26.38,12.0,4.3,4.0,6.0,4.8100000000000005,4.8,0.24556666666666666,-0.6140479606602876,3.0,41.0,19.7,19.0,129.41,-1.2687421297973684,38.06,39.96,39.11966666666667,39.07,0.10960322222222231,2.3735507161108504,26.33,29.92,28.951000000000004,29.405,1.1934356666666672,0.594678075964088,29967484.6,73151984.9,46761402.986666664,43926802.5,162362957538982.56,-0.6933003887154698,6
1972-05-09 17:40:22.200,39.46,26.37,10.0,5.0,4.0,6.0,4.819999999999999,4.8,0.23226666666666668,-0.585729613875337,3.0,41.0,19.933333333333334,19.0,124.1288888888889,-1.2276155702772096,38.06,39.96,39.132,39.07,0.1135293333333334,2.101196276305127,26.33,29.92,28.843666666666667,29.38,1.3882098888888896,-0.07865091282090564,30248225.0,73571447.4,48214868.413333334,43998507.35,174808488681363.44,-0.8261114399386145,6
1972-06-04 16:29:35.700,39.49,26.37,28.0,4.1,4.0,6.0,4.83,4.85,0.23276666666666665,-0.6190610535120693,3.0,41.0,19.4,17.0,125.90666666666667,-1.2220246687883536,38.06,39.96,39.138333333333335,39.07,0.11644055555555562,1.9071515793929432,26.33,29.92,28.74266666666667,29.35,1.5716595555555561,-0.5829405566701857,30538906.8,74281222.2,49682634.98666667,43999567.150000006,184542634107228.7,-0.9636928265579696,6
1972-06-23 17:16:03.000,39.16,29.17,20.0,4.4,4.0,6.0,4.79,4.8,0.24156666666666668,-0.5825386766151666,3.0,41.0,19.466666666666665,17.0,126.91555555555556,-1.249070380131619,38.06,39.96,39.14266666666666,39.07,0.11890622222222234,1.7569550889508196,26.33,29.92,28.647,29.35,1.7419143333333338,-0.9621420647221202,30586945.0,76523375.7,51215450.616666675,44697319.8,193991211456836.84,-1.0698098490651111,6
1972-06-28 09:09:39.900,38.96,29.36,19.0,4.1,4.0,6.0,4.793333333333333,4.8,0.23862222222222224,-0.5524796035101578,3.0,41.0,19.233333333333334,17.0,124.97888888888889,-1.1775725798459369,38.06,39.96,39.145,39.075,0.11881833333333346,1.7759977090664307,26.33,29.92,28.639,29.255000000000003,1.7315623333333339,-0.9613201481452851,31066471.7,78167763.0,52801477.88333334,47913579.2,201505458927291.22,-1.1719712169914882,6
1972-07-27 12:08:10.900,38.97,29.95,18.0,4.3,4.1,6.0,4.796666666666667,4.8,0.2336555555555556,-0.5590439010715973,3.0,41.0,19.7,18.5,118.01,-1.1150071151757739,38.06,39.96,39.140333333333345,39.05,0.119869888888889,1.6719368513546113,26.33,29.92,28.634333333333334,29.255000000000003,1.7241578888888893,-0.9589209815900017,33388363.9,78570579.9,54384948.15666667,52878356.1,205385951652622.06,-1.295379252459825,6
1972-09-03 08:38:46.300,39.16,27.98,30.0,4.9,4.1,6.0,4.796666666666667,4.8,0.2336555555555556,-0.5590439010715968,3.0,41.0,20.133333333333333,18.5,110.71555555555555,-1.042613677313773,38.06,39.96,39.14766666666667,39.05,0.11570455555555569,1.9950017602905845,26.33,29.95,28.654666666666667,29.265,1.7648448888888895,-0.9731479577183313,35453997.1,81086890.9,55974899.05666668,55430328.8,211929247648909.56,-1.3724556670369734,6
1972-09-23 03:32:49.100,39.78,28.57,5.0,4.3,4.1,6.0,4.786666666666667,4.8,0.2284888888888889,-0.4297649315939047,3.0,41.0,20.066666666666666,18.5,109.26222222222222,-1.0119557447643721,38.06,39.96,39.14666666666667,39.05,0.11564888888888902,1.994514331020249,26.33,29.95,28.608666666666668,29.155,1.7613182222222226,-1.0749117737964522,36186083.0,84357526.3,57605016.69666668,55587877.349999994,222087501199299.78,-1.391650742803876,6
1972-09-25 22:34:34.200,39.11,29.21,51.0,4.1,4.1,6.0,4.753333333333334,4.75,0.2264888888888889,-0.2592163737249549,3.0,41.0,19.9,18.5,113.42333333333333,-1.0337715534674499,38.06,39.96,39.152,39.05,0.12152266666666695,1.792796441831852,26.33,29.95,28.650333333333332,29.155,1.7042765555555561,-0.8746007394872932,40137713.6,86067169.1,59267719.56666667,56971796.15,231033700323005.88,-1.413342267473732,6
1972-10-04 06:14:25.800,39.14,29.44,34.0,4.8,4.1,6.0,4.7266666666666675,4.7,0.2392888888888889,-0.32156964722948134,3.0,51.0,20.933333333333334,18.5,144.59555555555556,-0.5132477303682936,38.06,39.96,39.16133333333333,39.08,0.11803822222222246,2.094594232424482,26.33,29.95,28.65266666666667,29.19,1.706719555555556,-0.8742254181445221,40395158.7,86308474.2,60806744.92,59409742.95,240839944046650.97,-1.4353281846131827,6
1973-02-08 14:33:14.100,39.25,28.73,38.0,4.3,4.1,6.0,4.706666666666667,4.7,0.22395555555555557,0.031322424521158965,3.0,51.0,20.7,18.5,136.81,-0.42341917613497415,38.06,39.96,39.165,39.125,0.11746500000000025,2.1620983656305084,26.33,29.95,28.64066666666667,29.19,1.683359555555556,-0.8625163847377499,41620797.9,87027265.8,62361148.49,61132290.0,247453202361622.94,-1.4496665566432392,6
1973-02-25 14:55:22.400,38.92,29.39,18.0,4.1,4.1,6.0,4.686666666666667,4.65,0.22782222222222223,0.06949697890185869,3.0,51.0,21.5,19.5,144.65,-0.6734687074382077,38.06,39.96,39.17633333333333,39.15,0.11540988888888909,2.4029043343408265,26.33,29.95,28.629666666666672,29.19,1.6776432222222228,-0.8768041142063803,41877843.6,98029994.1,64241455.029999994,61807354.8,271987796495719.6,-1.2123071075789043,6
1973-02-27 17:10:10.500,38.83,29.87,30.0,4.3,4.1,6.0,4.680000000000001,4.65,0.23426666666666668,0.0023828581923974745,3.0,51.0,21.933333333333334,19.5,135.79555555555555,-0.5556038342694278,38.06,39.96,39.16733333333334,39.125,0.11751288888888906,2.1688524486205587,26.33,29.95,28.658666666666672,29.285,1.6956715555555562,-0.8429900718129435,42351875.7,99500122.4,66162197.65666666,65647467.3,293066627875034.44,-1.1012916084447522,6
1973-03-02 19:30:01.000,39.2,28.1,55.0,4.2,4.1,6.0,4.656666666666667,4.6,0.23512222222222223,0.14245264556834414,3.0,51.0,21.8,19.5,133.09333333333333,-0.4705895376253495,38.06,39.96,39.160333333333334,39.125,0.12071655555555576,1.8913863193457914,26.33,29.95,28.662666666666674,29.285,1.7048662222222228,-0.8471819648425627,42708752.7,99681010.5,68073168.81666666,71273884.9,307967463192225.5,-1.077142542392488,6
1973-04-08 09:52:47.500,39.17,28.39,7.0,4.4,4.1,6.0,4.656666666666666,4.6,0.23512222222222223,0.14245264556834814,3.0,55.0,23.3,20.0,162.94333333333333,-0.14726118906095564,38.06,39.96,39.17133333333334,39.15,0.11783822222222239,2.1747635577405537,26.33,29.95,28.612000000000002,29.19,1.6823026666666672,-0.9295797622303965,43855398.9,99948601.0,69981163.76,73134904.05000001,316750004219602.06,-1.0837717434184908,6
1973-04-19 22:13:54.500,38.29,26.94,17.0,4.7,4.1,6.0,4.65,4.5,0.2371666666666667,0.1395397073181277,5.0,55.0,23.433333333333334,20.0,158.04555555555555,-0.12620479542161522,38.06,39.78,39.145,39.15,0.09641166666666678,2.969630859215383,26.33,29.95,28.601000000000003,29.19,1.6834356666666672,-0.9585087819811817,43998206.1,103110767.5,71956342.71333332,73361716.15,326682507470224.75,-1.0662672948706087,6
1973-04-21 02:05:17.000,38.4,26.9,5.0,4.0,4.1,5.6,4.6066666666666665,4.5,0.17462222222222223,-0.6463347477019727,5.0,55.0,23.466666666666665,20.0,157.5822222222222,-0.11745086698956353,38.06,39.78,39.119666666666674,39.15,0.11983655555555571,1.783925265522206,26.33,29.95,28.508666666666667,29.135,1.7258782222222226,-1.1898494453715067,43998808.6,104105634.5,73959923.66000001,73926334.80000001,331065489510193.2,-1.0654866505154887,6
1973-05-12 09:31:32.800,38.89,29.21,5.0,4.5,4.0,5.6,4.586666666666667,4.4,0.1864888888888889,-0.7063757893713314,5.0,55.0,23.2,20.0,165.22666666666666,-0.20873916812987892,38.06,39.78,39.098,39.15,0.13646933333333355,0.9418700948439982,26.33,29.95,28.415666666666667,28.915,1.7569712222222227,-1.3617600451180143,44000325.7,104205917.0,75966827.27333333,75402298.95,327609550646475.0,-1.091487092035824,6
1973-08-03 22:34:42.000,39.3,29.2,5.0,4.1,4.0,5.6,4.58,4.4,0.18626666666666666,-0.6618661832365009,5.0,55.0,22.266666666666666,19.5,172.19555555555556,-0.17250122646260957,38.06,39.78,39.098000000000006,39.15,0.13646933333333355,0.9418700948440617,26.33,29.95,28.398000000000003,28.915,1.7192293333333342,-1.3454224602244211,45394313.9,106047092.8,78035052.84333333,77345569.35,319430832015301.44,-1.1501232730026971,6
1974-01-03 07:39:47.900,39.74,26.82,29.0,4.3,4.0,5.6,4.540000000000001,4.35,0.17506666666666668,-0.34122655337770924,5.0,55.0,21.333333333333332,18.5,177.42222222222222,-0.08743686646840487,38.06,39.78,39.107333333333344,39.16,0.13753955555555575,0.9743949324473768,26.33,29.95,28.38366666666667,28.915,1.6898698888888897,-1.330739564903657,50432844.5,113265282.0,80297418.44666667,78369171.45,320170907480969.25,-1.1649004833297665,6
1974-02-01 00:01:02.100,38.55,27.22,24.0,5.5,4.0,5.6,4.523333333333334,4.3,0.17445555555555556,-0.19021758682931678,5.0,55.0,21.633333333333333,18.5,179.23222222222222,-0.20249199887955527,38.06,39.78,39.13633333333333,39.165,0.14816322222222245,0.9037284754617407,26.33,29.95,28.280666666666672,28.65,1.683106222222223,-1.4572754630535978,55323867.7,126430787.9,82830683.22666667,79828735.4,354966643705441.75,-0.7824883595162748,6
1974-02-07 08:46:52.000,39.7,26.88,37.0,4.3,4.0,5.6,4.543333333333333,4.3,0.20112222222222223,-0.328016945326949,5.0,55.0,21.566666666666666,18.5,178.7788888888889,-0.17575121255415116,38.06,39.78,39.12333333333333,39.165,0.1581688888888892,0.4659565270790611,26.33,29.95,28.190666666666676,28.48,1.622926222222223,-1.513675279883169,55536789.9,128908862.1,85283516.37333335,82722208.6,394502708855549.44,-0.6400161840182421,6
1974-02-07 08:49:40.600,39.53,27.01,10.0,4.2,4.0,5.6,4.526666666666667,4.3,0.20062222222222223,-0.17196418801625946,5.0,55.0,21.8,18.5,184.29333333333335,-0.33548694576166715,38.06,39.78,39.149,39.185,0.16734900000000041,0.41694507833451144,26.33,29.95,28.09966666666667,28.245,1.6047565555555565,-1.5570831152010234,55638964.8,129458812.0,87747583.77666667,85212347.69999999,423984047614849.06,-0.6771720012381075,6
1974-02-14 09:17:14.200,38.54,27.19,36.0,4.4,4.0,5.6,4.526666666666666,4.3,0.20062222222222223,-0.17196418801625324,5.0,55.0,21.8,18.5,184.29333333333335,-0.3354869457616667,38.29,39.78,39.19799999999999,39.215,0.1302560000000006,0.18735683045837526,26.33,29.95,28.091000000000008,28.245,1.6213156666666675,-1.577556559844038,58304627.5,129458980.6,90208250.97,86187821.65,441558404990662.9,-0.7972997867794098,6
1974-08-29 08:02:30.000,38.84,29.28,19.0,4.3,4.0,5.6,4.496666666666666,4.3,0.18032222222222224,0.44515171117053676,5.0,55.0,22.466666666666665,19.5,189.4488888888889,-0.5493844850585123,38.29,39.78,39.182,39.215,0.14337600000000067,-0.18757834184339828,26.33,29.95,28.004666666666672,28.04,1.5458315555555562,-1.5673496764011923,60514858.4,130065434.2,92600277.85999998,86667870.0,454861741165321.75,-0.932408323501837,6
1974-09-07 08:33:19.200,39.67,28.61,17.0,4.2,4.0,5.6,4.483333333333333,4.3,0.18005555555555558,0.6121489352566849,5.0,55.0,21.933333333333334,19.0,184.32888888888888,-0.35136801896364744,38.29,39.78,39.16899999999999,39.185,0.1470290000000006,-0.38574627927306127,26.33,29.95,28.099,28.245,1.510582333333334,-1.5444447448636804,61749721.6,146995350.0,95482960.91333333,92528629.94999999,510863537285735.1,-0.7298528030793952,6
1974-11-25 23:54:39.000,38.96,27.85,7.0,4.0,4.0,5.6,4.48,4.3,0.1816,0.5965281686040793,5.0,55.0,22.166666666666668,19.0,180.33888888888887,-0.29539787200508316,38.29,39.78,39.174,39.185,0.1512640000000006,-0.43481011056442753,26.33,29.95,28.126666666666672,28.48,1.5151288888888894,-1.5386773176089645,61864988.0,147774799.2,98350463.49999999,98765058.25,555857796762137.75,-0.7639144968609002,6
